id;overall_category;zone_category;zone_name;name;address;Google map link;Cuisine;Category;More Filters;lat;lon
631;"Europe ";France;"Paris ";Le Président;120 Rue du Faubourg du Temple, 75011 Paris;https://www.google.com/maps/place/Le+Pr%C3%A9sident/@48.8717162,2.3744372,17z/data=!3m2!4b1!5s0x47e66de6aa53cb8b:0xd375763afb167d72!4m6!3m5!1s0x47e66de68c826d47:0xc7fd532114d8b26d!8m2!3d48.8717162!4d2.3766259!16s%2Fg%2F1tgj_yks;;;;"48.8713004";"2.374832"
632;"Europe ";France;"Paris ";"Reyna ";41 Rue de Montreuil, 75011 Paris;https://www.google.com/maps/place/REYNA/@48.8504979,2.3857347,17z/data=!3m1!4b1!4m6!3m5!1s0x47e673bbab5c37df:0x95af08eae996e7d!8m2!3d48.8504979!4d2.3879234!16s%2Fg%2F11rl04d68q;;;;"48.8504899";"2.3879365"
633;"Europe ";France;"Paris ";Ze Kitchen Galerie;4 Rue des Grands Augustins, 75006 Paris;https://www.google.com/maps/place/Ze+Kitchen+Galerie/@48.855031,2.3389833,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671df0b581c1b:0x761fc983eadda5!8m2!3d48.855031!4d2.341172!16s%2Fg%2F1tf7lwqg;;;;"48.8550195";"2.3412244"
634;"Europe ";France;"Paris ";Boutique yam'Tcha;4 Rue Sauval, 75001 Paris;https://www.google.com/maps/place/Boutique+yam'Tcha/@48.8617019,2.3402588,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e222c2068b1:0xcc5a7a17e513bb74!8m2!3d48.8617019!4d2.3424475!16s%2Fg%2F11btx08mnh;;;;"48.8617098";"2.3424316"
635;"Europe ";France;"Paris ";Semilla;54 Rue de Seine, 75006 Paris;https://www.google.com/maps/place/Semilla/@48.8541183,2.3347048,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671d8e3da5061:0xf88a0426fa601e07!8m2!3d48.8541183!4d2.3368935!16s%2Fg%2F113j0qvbn;;;;"48.854192";"2.3368747"
636;"Europe ";France;"Paris ";"Freddy's ";54 Rue de Seine, 75006 Paris;https://www.google.com/maps/place/Freddy's/@48.8540895,2.3347089,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671d8e34dd57d:0x2eea35d2c8408b8!8m2!3d48.8540895!4d2.3368976!16s%2Fg%2F11b7ys1b_y;;;;"48.854192";"2.3368747"
637;"Europe ";France;"Paris ";Daroco Bourse;6 Rue Vivienne, 75002 Paris;https://www.google.com/maps/place/Daroco+Trattoria/@48.8678076,2.345714,17z/data=!4m6!3m5!1s0x47e66e3b5b1deb3f:0xe96a1af3794f1991!8m2!3d48.867194!4d2.3391552!16s%2Fg%2F11bz0z08_t;;;;"48.8671196";"2.3392939"
638;"Europe ";France;"Paris ";Le Restaurant des Jardins de Courances;14 Rue du Moulin, 91490 Courances;https://www.google.com/maps/place/Le+Restaurant+des+Jardins+de+Courances/@48.4408149,2.4733018,15z/data=!4m2!3m1!1s0x0:0xf4c856e4e0a18584?sa=X&ved=2ahUKEwjd096R46P6AhXM8IUKHSztArUQ_BJ6BAhcEAU;;;;"48.440888";"2.473532"
605;"Europe ";France;"Paris ";Richer;2 Rue Richer, 75009 Paris;https://www.google.com/maps/place/Richer/@48.874125,2.345497,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3f0949b76b:0xe16df90d861df230!8m2!3d48.8740904!4d2.3476855;;;;"48.8740728";"2.3476885"
611;"Europe ";France;"Paris ";Café Compagnon;22-26 Rue Léopold Bellan, 75002 Paris;https://www.google.com/maps/place/Caf%C3%A9+Compagnon/@48.874125,2.345497,17z/data=!4m5!3m4!1s0x47e66fac37bab19b:0x1b852bdcb6f6312c!8m2!3d48.8666797!4d2.3456593;;;;"48.8665068";"2.3462318"
1006;"Americas ";USA;"New York ";"Le Coucou ";138 Lafayette St, New York, NY 10013, United States;https://www.google.com/maps/place/Le+Coucou/@40.7191167,-74.0023801,17z/data=!3m2!4b1!5s0x89c2598e1e4a1a41:0x2679f51a3329f423!4m5!3m4!1s0x89c25989f3630ecb:0xd048cf49523f429d!8m2!3d40.7191167!4d-74.0001861;;;;"40.7190849";"-74.0001395"
701;"Europe ";France;"Paris ";"La Bourse et la Vie ";12 Rue Vivienne, 75002 Paris;https://www.google.com/maps/place/La+Bourse+et+La+Vie/@48.8675961,2.3372835,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3b5defe9db:0xe22469782c2bf3ce!8m2!3d48.8675961!4d2.3394775;;;;"48.8676188";"2.3394786"
639;"Europe ";France;"Paris ";Relais Louis XIII;8 Rue des Grands Augustins, 75006 Paris;https://www.google.com/maps/place/Relais+Louis+XIII/@48.8546268,2.3386219,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671df0e6bb1a9:0x6f2bf36b61c2ab18!8m2!3d48.8546268!4d2.3408106!16s%2Fg%2F1v9gj9hl;;;;"48.8545134";"2.3407588"
640;"Europe ";France;"Paris ";Relais de l’entrecôte;20 Rue Saint-Benoît, 75006 Paris;https://www.google.com/maps/place/Le+Relais+de+L%E2%80%99Entrec%C3%B4te/@48.8545954,2.3306317,17z/data=!3m1!4b1!4m6!3m5!1s0x47e671d78858a4cd:0xdd82a84bf63c1497!8m2!3d48.8545954!4d2.3328204!16s%2Fg%2F1tkv920c;;;;"48.8546512";"2.3328274"
641;"Europe ";France;"Paris ";Tan Dinh;60 Rue de Verneuil, 75007 Paris;https://www.google.com/maps/place/Tan+Dinh/@48.8587041,2.3247465,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e2a318133a1:0xdfb13650219fda5f!8m2!3d48.8587041!4d2.3269352!16s%2Fg%2F1tl0wnbv;;;;"48.8587203";"2.3268047"
642;"Europe ";France;"Paris ";Mardin Soupe - Çorba salonu;19 Rue du Faubourg Saint-Denis, 75010 Paris;https://www.google.com/maps/place/Mardin+Soupe+-+%C3%87orba+salonu/@48.8704619,2.3507441,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e1168602797:0xe91305ac307d5de1!8m2!3d48.8704619!4d2.3529328!16s%2Fg%2F11b6j71mkg;;;;"48.8704496";"2.3529157"
643;"Europe ";France;"Paris ";"Auberge Bressane ";16 Av. de la Motte-Picquet, 75007 Paris;https://www.google.com/maps/place/Auberge+Bressane/@48.8565405,2.306315,17z/data=!3m1!4b1!4m6!3m5!1s0x47e670279b7c6449:0x7dbeb213734a9340!8m2!3d48.856537!4d2.308509!16s%2Fg%2F1tdmpcbq;;;;"48.8565354";"2.3085431"
644;"Europe ";France;"Paris ";Le Duc;243 Bd Raspail, 75014 Paris;https://www.google.com/maps/place/Le+Duc/@48.8387481,2.3290161,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671c87cc776a9:0x6c7da7c2a207f34f!8m2!3d48.8387481!4d2.3312101;;;;"48.8386436";"2.3311131"
645;"Europe ";France;"Paris ";La Boule Rouge;1 Rue de la Boule Rouge, 75009 Paris;https://www.google.com/maps/place/La+Boule+Rouge/@48.8732478,2.3423982,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e3e3846906f:0x87a6a8eb1b0e03dc!8m2!3d48.8732443!4d2.3445922!16s%2Fg%2F12q4v4rtb;;;;"48.8732239";"2.3446282"
646;"Europe ";France;"Paris ";Le Baron Rouge;1 Rue Théophile Roussel, 75012 Paris;https://www.google.com/maps/place/Le+Baron+Rouge/@48.849473,2.3751799,17z/data=!3m1!4b1!4m6!3m5!1s0x47e67205f57e3735:0xaab153f4064d4b4a!8m2!3d48.8494695!4d2.3773739!16s%2Fg%2F1yfdrr4fp;;;;"48.8494403";"2.3774423"
647;"Europe ";France;"Paris ";Au Petit Tonneau;20 Rue Surcouf, 75007 Paris;https://www.google.com/maps/place/Au+Petit+Tonneau/@48.8606642,2.3071651,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fd9be08c45d:0x20d7932d9474ae17!8m2!3d48.8606607!4d2.3093591!16s%2Fg%2F1td8yf93;;;;"48.860648";"2.3094395"
648;"Europe ";France;"Paris ";Tekés;4 bis Rue Saint-Sauveur, 75002 Paris;https://www.google.com/maps/place/Tek%C3%A9s/@48.8659604,2.3474447,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fe17c7b483f:0xae7edd1ebfcc539d!8m2!3d48.8659569!4d2.3496387!16s%2Fg%2F11r_tn1mdt;;;;"48.865907";"2.349636"
649;"Europe ";France;"Paris ";"Homer Lobster ";21 Rue Rambuteau, 75004 Paris;https://www.google.com/maps/place/Homer+Lobster+-+Marais/@48.8659604,2.3474447,17z/data=!4m6!3m5!1s0x47e66e1ca2210d0b:0xec67d68547f09c61!8m2!3d48.8607329!4d2.3547084!16s%2Fg%2F11f3v71byg;;;;"48.8607068";"2.3547307"
650;"Europe ";France;"Paris ";"La Tour D'Argent ";15 Quai de la Tournelle, 75005 Paris;https://www.google.com/maps/place/15+Quai+de+la+Tournelle,+75005+Paris/@48.8499542,2.3524743,17z/data=!4m6!3m5!1s0x47e671e4b4d76375:0x527bb6b83bdfd8a4!8m2!3d48.849872!4d2.3546875!16s%2Fg%2F11c252l9_p;;;;"48.84983";"2.3549148"
651;"Europe ";France;"Paris ";"Au Pied de Cochon ";6 Rue Coquillière, 75001 Paris;https://www.google.com/maps/place/Au+Pied+de+Cochon/@48.8635211,2.3415281,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e22674a0b41:0x3add2de5bc477885!8m2!3d48.8635176!4d2.3437221!16s%2Fg%2F1tdgjkvs;;;;"48.8634867";"2.3437202"
652;"Europe ";France;"Paris ";"Bontemps ";57 Rue de Bretagne, 75003 Paris;https://www.google.com/maps/place/Bontemps+La+P%C3%A2tisserie/@48.8639078,2.3584325,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66e05c9ad7b27:0xf764e62300b267c9!8m2!3d48.8639043!4d2.3606265!16s%2Fg%2F11b776h5_g;;;;"48.8638993";"2.3606178"
653;"Europe ";France;"Paris ";Le Bristol;112 Rue du Faubourg Saint-Honoré, 75008 Paris;https://www.google.com/maps/place/Le+Bristol+Paris/@48.8716899,2.3126056,17z/data=!3m1!4b1!4m9!3m8!1s0x47e66feaaa07e555:0xcefc7cb8984d6e2!5m2!4m1!1i2!8m2!3d48.8716864!4d2.3147996!16s%2Fm%2F04f2k7m;;;;"48.8716714";"2.3147666"
654;"Europe ";France;"Paris ";"Le Drugstore ";133 Av. des Champs-Élysées, 75008 Paris;https://www.google.com/maps/place/Restaurant+LE+Drugstore/@48.8725225,2.2948701,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f8e7c15fa81:0x5f9b24d1996dd075!8m2!3d48.872519!4d2.2970641!16s%2Fg%2F11fms9_cyg;;;;"48.8727993";"2.297003"
655;"Europe ";France;"Paris ";"Brasserie Lazare ";Rue Intérieure, 75008 Paris;https://www.google.com/maps/place/Brasserie+Lazare+Paris/@48.8761452,2.3233199,17z/data=!3m2!4b1!5s0x47e66e4aa291ce65:0x6a010471de3939bc!4m6!3m5!1s0x47e66e3561c9b301:0xa3cb2ea22f3c5cb8!8m2!3d48.8761417!4d2.3255139!16s%2Fg%2F1ydddkl43;;;;"48.8759987";"2.32581"
656;"Europe ";France;"Paris ";Le Mermoz;16 Rue Jean Mermoz, 75008 Paris;https://www.google.com/maps/place/Le+Mermoz/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e66fc58ca7d7e1:0xda70d2aae068b02!8m2!3d48.8707341!4d2.3115407;;;;"48.8707033";"2.3115"
657;"Europe ";France;"Paris ";KOKORO;36 Rue des Boulangers, 75005 Paris;https://www.google.com/maps/place/KOKORO/@48.8462149,2.3502668,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e57c04b4cf:0x48c91381841e5d47!8m2!3d48.8462275!4d2.3524795;;;;"48.8462307";"2.3524109"
658;"Europe ";France;"Paris ";Amarante;4 Rue Biscornet, 75012 Paris;https://www.google.com/maps/place/Amarante/@48.8496126,2.3679216,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67203c7cf6689:0xd65de9f65c19bd62!8m2!3d48.8496126!4d2.3701156;;;;"48.8496164";"2.3700111"
659;"Europe ";France;"Paris ";"La Cave à Michel ";36 Rue Sainte-Marthe, 75010 Paris;https://www.google.com/maps/place/La+Cave+%C3%A0+Michel/@48.8743571,2.3707066,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66de0c0f5d8c7:0x39e15910dc3f3726!8m2!3d48.8743625!4d2.3728919;;;;"48.8743689";"2.3728794"
660;"Europe ";France;Southwest;"Christopher Coutanceau ";Plage de la Concurrence, 17000 La Rochelle;https://www.google.com/maps/place/Christopher+Coutanceau/@46.1552482,-1.1620486,17z/data=!3m1!4b1!4m5!3m4!1s0x480153a59fecbff3:0x7cab0eb34b45d5b0!8m2!3d46.1552482!4d-1.1598546;;;;"46.15504225";"-1.160614447"
1007;"Europe ";Belgium;Brussels;"Le Pigeon Noir ";Rue Geleytsbeek 2, 1180 Uccle, Belgium;https://www.google.com/maps/place/De+Zwarte+Duif/@50.7919586,4.3482183,15z/data=!4m2!3m1!1s0x0:0x5e1428d8a73bd086?sa=X&ved=2ahUKEwju0NH_3tX6AhXG0YUKHbXwD6kQ_BJ6BAh9EAU;;;;"50.79198235";"4.348223312"
1008;"Europe ";Portugal;Lisbon;Prado;Tv. Pedras Negras 2, 1100-404 Lisboa, Portugal;https://www.google.com/maps/place/Prado/@38.710545,-9.137145,17z/data=!3m1!4b1!4m5!3m4!1s0xd193479d0c13959:0x3cdd26aa245a4fd3!8m2!3d38.7105385!4d-9.1349535;;;;"38.710446";"-9.134967"
661;"Europe ";France;Marseille;" Sepia ";2 Rue Vauvenargues, 13007 Marseille;https://www.google.com/maps/place/SEPIA/@43.2894509,5.3663868,17z/data=!3m1!4b1!4m6!3m5!1s0x12c9c0c8c6f29c6d:0x27e870b3e4d4f079!8m2!3d43.2894509!4d5.3685755!16s%2Fg%2F11c31sr8bp;;;;"43.289114";"5.368599"
662;"Europe ";France;"Paris ";La Halle aux Grains;2 Rue de Viarmes, 75001 Paris;https://www.google.com/maps/place/Restaurant+La+Halle+aux+Grains/@48.8629365,2.3401648,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb1ebf74f59:0x6ef4cc0654bb3cbe!8m2!3d48.8629364!4d2.3423583;;;;"48.8628174";"2.342836373"
608;"Europe ";France;"Paris ";"Jouvence ";172 Bis Rue du Faubourg Saint-Antoine, 75012 Paris;https://www.google.com/maps/place/Jouvence/@48.850231,2.3799334,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6720eb5ae1949:0x5ed206c727d2f920!8m2!3d48.850231!4d2.3821274;;;;"48.850243";"2.381975"
663;"Europe ";France;"Paris ";"Le Relais de Venise ";271 Bd Pereire, 75017 Paris;https://www.google.com/maps/place/Le+Relais+de+Venise+-+son+entrec%C3%B4te/@48.8780453,2.2829646,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f8cafd2a55d:0x9047e03593ba51cb!8m2!3d48.8780562!4d2.2851015;;;;"48.878085";"2.2851216"
667;"Europe ";France;"Paris ";Ozlem;57 R. des Petites Écuries, 75010 Paris;https://www.google.com/maps/place/Ozlem/@48.8738363,2.3463408,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1500fbed41:0x2d5aa6cf4b484210!8m2!3d48.8739031!4d2.348543;;;;"48.8739298";"2.3485528"
668;"Europe ";France;"Paris ";Minh Chau;10 Rue de la Verrerie, 75004 Paris;https://www.google.com/maps/place/Minh+Chau/@48.8572561,2.352962,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1d49069d41:0x323d59ac64e157a9!8m2!3d48.8572561!4d2.355156;;;;"48.8572208";"2.3551092"
669;"Europe ";France;"Paris ";AT;4bis Rue du Cardinal Lemoine, 75005 Paris;https://www.google.com/maps/place/A.T/@48.8496761,2.3522612,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e4b8067549:0x1a2d71e2edaa0dff!8m2!3d48.8496761!4d2.3544552;;;;"48.849718";"2.354549"
670;"Europe ";France;"Paris ";Faggio;72 Rue Marguerite de Rochechouart, 75009 Paris;https://www.google.com/maps/place/Faggio+Pizzeria/@48.8816332,2.344457,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e69fe1aaa85:0xe19e34480ee0921c!8m2!3d48.8816334!4d2.3466488;;;;"48.8816212";"2.3466127"
671;"Europe ";France;"Paris ";Dreamin Man;140 Rue Amelot, 75011 Paris;https://www.google.com/maps/place/DREAMIN+MAN/@48.8652663,2.364308,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f170b376829:0x77ce1e4f8bc87611!8m2!3d48.8652627!4d2.3664824;;;;"48.8652616";"2.366449"
610;"Europe ";France;"Paris ";"Des Terres ";82 Rue Alexandre Dumas, 75020 Paris;https://www.google.com/maps/place/Des+Terres/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e673ca192e2513:0x3599812a163d3551!8m2!3d48.8545931!4d2.3973699;;;;"48.8546392";"2.3973127"
672;"Europe ";France;"Paris ";Les Fines Gueules;43 Rue Croix des Petits Champs, 75001 Paris;https://www.google.com/maps/place/Les+Fines+Gueules/@48.865219,2.3384575,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e23424e8e85:0x6cc64ba50152c53e!8m2!3d48.8652066!4d2.3406175;;;;"48.8652287";"2.3407203"
673;"Europe ";France;"Paris ";Le Beaucé;43 Rue Richer, 75009 Paris;https://www.google.com/maps/place/Le+Beauc%C3%A9/@48.8739904,2.3413434,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fa67b59e103:0x6775df0e36367e17!8m2!3d48.8739954!4d2.3435381;;;;"48.8739998";"2.343578"
674;"Europe ";France;"Paris ";"Korus ";73 Rue Amelot, 75011 Paris;https://www.google.com/maps/place/Restaurant+Korus/@48.8592668,2.3659074,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dfe3c640001:0x4be57194e48a7ef2!8m2!3d48.8592747!4d2.3681718;;;;"48.8592436";"2.3681854"
675;"Europe ";France;"Paris ";Le Servan;32 Rue Saint-Maur, 75011 Paris;https://www.google.com/maps/place/Le+Servan/@48.8610156,2.3792566,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66df0d769130f:0x8442b1519e35147c!8m2!3d48.8610886!4d2.3813884;;;;"48.8609855";"2.3813626"
676;"Europe ";France;"Paris ";"Frédéric Simonin ";25 Rue Bayen, 75017 Paris;https://www.google.com/maps/place/Fr%C3%A9d%C3%A9ric+Simonin/@48.8799946,2.2940918,15z/data=!4m5!3m4!1s0x0:0xf06ded4ce3d90a2b!8m2!3d48.8799946!4d2.2940918;;;;"48.879785";"2.2944764"
677;"Europe ";France;"Paris ";"Abri ";92 Rue du Faubourg Poissonnière, 75010 Paris;https://www.google.com/maps/place/Abri/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e66e13b548f6d5:0x204b18cbbd53262b!8m2!3d48.877869!4d2.3492914;;;;"48.877872";"2.3493071"
678;"Europe ";France;"Paris ";Bouche;85 Rue Jean-Pierre Timbaud, 75011 Paris;https://www.google.com/maps/place/Bouche+Paris/@48.8682045,2.3761945,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dde16f05439:0x2f1a0a74894a8abc!8m2!3d48.8682045!4d2.3783885;;;;"48.8681072";"2.378476"
703;"Europe ";France;"Paris ";"Sola ";12 Rue de l'Hôtel Colbert, 75005 Paris;https://www.google.com/maps/place/Sola/@48.851605,2.3461194,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e1484a7667:0xf85399c647f1ae25!8m2!3d48.851605!4d2.3483134;;;;"48.8515758";"2.3483959"
679;"Europe ";France;"Paris ";"Pouliche ";11 Rue d'Enghien, 75010 Paris;https://www.google.com/maps/place/Pouliche+Paris+-+Amandine+Chaignot/@48.8716271,2.3500152,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f3cb419ba9f:0xcfcf10bb0dcbe7f5!8m2!3d48.8716271!4d2.3522092;;;;"48.8717306";"2.3523293"
680;"Europe ";France;"Paris ";Le Bel Ordinaire;5 Rue de Bazeilles, 75005 Paris;https://www.google.com/maps/place/Le+Bel+ordinaire+rive+gauche/@48.8389938,2.3484333,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671ec5afaaaab:0x5a173240a4718430!8m2!3d48.8389938!4d2.3506273;;;;"48.8389989";"2.3504935"
681;"Europe ";France;"Paris ";Korus;73 Rue Amelot, 75011 Paris;https://www.google.com/maps/place/Restaurant+Korus/@48.8592668,2.3659074,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dfe3c640001:0x4be57194e48a7ef2!8m2!3d48.8592747!4d2.3681718;;;;"48.8592436";"2.3681854"
682;"Europe ";France;"Paris ";Towa;75 Rue Crozatier, 75012 Paris;https://www.google.com/maps/place/TOWA+Restaurant/@48.8495524,2.3770221,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6720f391ced7d:0xfb176911e172af6b!8m2!3d48.8496093!4d2.3792743;;;;"48.8496627";"2.3792512"
683;"Europe ";France;"Paris ";F.I.E.F;44 Rue de la Folie Méricourt, 75011 Paris;https://www.google.com/maps/place/F.I.E.F.+%2F+Le+Comptoir+d'h%C3%B4tes+*/@48.8665157,2.3340766,14z/data=!4m5!3m4!1s0x47e66d752669ff03:0xe378fa7a26bb17f!8m2!3d48.8636828!4d2.3725069;;;;"48.863636";"2.3724038"
684;"Europe ";France;"Paris ";HuThoPi;53 Rue de Charenton, 75012 Paris;https://www.google.com/maps/place/HuThoPi/@48.8509447,2.3707455,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6733a02f01973:0x4327d575e9b41ac0!8m2!3d48.8509447!4d2.3729395;;;;"48.850877";"2.3729057"
685;"Europe ";France;"Paris ";Chocho;54 Rue de Paradis, 75010 Paris;https://www.google.com/maps/place/ChoCho/@48.8757409,2.347061,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f19facfad7b:0xb66adae24d253ca4!8m2!3d48.8757409!4d2.349255;;;;"48.8756818";"2.3492062"
686;"Europe ";France;"Paris ";Le Mandarin;5 Rue de Montfaucon, 75006 Paris;https://www.google.com/maps/place/Le+Mandarin/@48.8526908,2.3360282,15z/data=!4m2!3m1!1s0x0:0xfdf17dcb48f86da5?sa=X&ved=2ahUKEwiCuuvW8dX6AhVIVhoKHfSSDysQ_BJ6BAhzEAU;;;;"48.8526946";"2.33596"
687;"Europe ";France;"Paris ";Ravioli nord est;11 Rue Civiale, 75010 Paris;https://www.google.com/maps/place/Ravioli+nord+est/@48.8726504,2.3752392,15z/data=!4m2!3m1!1s0x0:0x8ce2e301bd030896?sa=X&ved=2ahUKEwi5nsCR8tX6AhWJhM4BHRtoBQYQ_BJ6BAhzEAU;;;;"48.8727005";"2.3752536"
688;"Europe ";France;"Paris ";Ntaba Chikwange Sandwicherie;43 Av. de la Division Leclerc, 95200 Sarcelles;https://www.google.com/maps/place/Ntaba+Chikwange+Sandwicherie/@48.9775558,2.3671112,15z/data=!4m5!3m4!1s0x0:0x87e713bb99bbef18!8m2!3d48.9775558!4d2.3671112;;;;"48.9768078";"2.3672138"
689;"Europe ";France;"Paris ";Restaurant Les délices de Tunisie;9 Rue du Liban, 75020 Paris;https://www.google.com/maps/place/Restaurant+Les+d%C3%A9lices+de+Tunisie/@48.868674,2.3831994,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dec25ad7f61:0xfde9e483eee5e65d!8m2!3d48.8686817!4d2.3854015;;;;"48.8686863";"2.3853851"
